Page,Review Number,Rating,Review Text
21,7,"4,0",Ancak Servis konusunda bir şey söyleyeceğimiz zaman sürekli garson arıyoruz. Personel biraz fazla olmalı.
21,8,"5,0",Et yemek istiyorsanız mutlaka ugrayin alkolsüz tam bir aile yeri etleri harika lokum eti mutlaka denemelisiniz
21,9,"5,0",Ramazan ayında akraba ve dostlardan oluşan bir grup iftar yemeğine gitmiştik.Her zamanki gibi etlerin ve salataların lezzeti mükemmeldi.Hizmet zaten on puanlık.
21,10,"5,0","Et yerken damak zevkinize hitap etsin istiyorsanız kesinlikle uğramanız gereken bir yer. Karın doyurmaya değil etin her lokantasının tadına varılacak yer. ""Takoz"" ve ""lokum"" favorim."
21,11,"4,0",Başarılı!!!Fiyat kalite iyi tek sıkıntı  yoğun saatlerde sıra beklemek :( manzarası çok keyifli mekana yoğun olmayan saatlerde gitmek mantıklı.
21,12,"4,0",Etler ve köftesi lezzetli Bursa'da kendini ispatlamış bir müessese.Gün batımı manzarası çok güzel gitmeye değer.Fiyatları orta derece.Afiyet olsun.
21,13,"4,0",Severek ve beğenerek gittiğimiz bir yer. Lokum u özellikle tavsiye ederim. Madalyon u sevmedik daha iyi olabilirdi.
21,14,"2,0","Aile olarak gittik, 4,5 çeşit istedik, lokum iyiyiydi ama daha iyisini yemistik, diğerleri eh işte, bazıları az pişmiş geldi, garsonlar çok suratsızdı, sanırım bu yerde çok abartılan yerlerden, bir Antep li ve çok çeşitli kebap yapan biri olarak bir daha gitmeyi düşünmüyorum,"
21,15,"5,0",Bursanın şehir merkezine uzak olmasına rağmen gidilecek yemek yenilecek mekanların arasında 1 numaradır Ortaya 1porsiyon lokum muhakkak söyleyin
22,1,"5,0","Kalite - Değer orantılı bir mekan. Konum olarak şehir merkezine uzak fakat bunun kaliteli  servis almak isteyenler açısından sorun teşkil edeceğini düşünmüyorum.Netice de hizmet değeri yüksek olan ve 'ne yedim'? endişesi duyulmadan tercih edebileceğiniz,kendine özgü et seçenekleri olan,fiyat - kalite oranı eşdeğerde bir mekan.
Aile, arkadaş grupları, iş toplantıları, yalnız olarak gönül rahatlığı ile tercih edebilirsiniz.
Özellikle belli sürelerde bekletmiş oldukları '' t bone '' denemeye değer kesinlikle.
Afiyet olsun şimdiden:))"
22,2,"5,0","Etleri yumuşacık ve çok kaliteli ,servis güzel ve temiz şehrin uzağın da sakin ve ailece gidilecek güzel bir yer"
22,3,"5,0",Öncelikle çok saçma sapan biryerde olduğu halde bu kadar tutulan biryer olması şaşırtmıştı ama lezzetleri tadınca hak verdik insanlara. Garsonları biraz suratsız olsada işlerini iyi yapıyorlar. Servis hızlı. Kızarmış ekmek dışında bir ikram yok. Lezzetleri ise birdaha buradan başka yerde et yemem dedirtecek kadar iyi. Mekan gayet şık fiyatları ise bizce çok uygun. Otopark sorunu yok. Cam kenarında manzara güzel.
22,4,"5,0",Uzan et mangal gerçekten çok nefis bir yer sürekli gittiğim ve arkadaşlarıma tavsiye ettiğim bir adres
22,5,"5,0","Taze ve lezzetli et.Temiz,hızlı servis.Yağsız et tercih edenler için lokum(bonfile) başarılı.Tuvaletler temiz.Mutfak açık.Etler ve pişirme gayet iyi de sütlü tel kadayıf tatlısından da bahsetmeden geçemeyeceğim.Son derece hafif,az şekerli ve yağsız .Tatlı yemek için bile gidilir.Bursa gezimizde adam gibi eti burada yedik.Tek eleştirim, önden bir çorba içmek isteyenler için şifa  niyetine sebze veya tarhana çorbası olabilirdi.Menü de çorba yok."
22,6,"4,0",pazeresi kapalı.öğle yemeği için daha ideal.lokum yemenizi tavsiye ederim.pazar çok kalabalık oluyor
22,7,"4,0","Bursa merkeze yakın, gidebileceğiniz en lezzetli et restoranı diyebilirim. Lokumu efsanedir. Kesinlikle ilk yenmesi gereken lezzet. Köftesi ortalama bir tat. Küşlemeyi ilk burda yedim. Oda güzeldi. Etleri pişirmesini genel olarak biliyorlar. Genelde etleri sulu bırakıyorlar. Tam benim istediğim gibi. Çok pişmiş et sevenler önceden uyarmaları gerekiyor. Fiyat anlamında önceden pahalı geliyordu. Fakat mahalle aralarındaki kasaplarda bu fiyatlara et sattığı için fiyatları artık majul geliyor."
22,8,"5,0",Uzun yıllardır gittiğim ve her gidișimde memnun ayrıldığım lezzetli ve nezih mekan. Kalitesi her geçen gün daha da artmakta.
22,9,"5,0","Ağız tadıyla aileniz ve arkadaşlarınızla yemek yiyebilleceğiniz nadir yerlerden
Ama vakitli gidin yoksa sıra beklersiniz."
22,10,"5,0",Uzan ete gidıp o müthiş lezzetleri tadmak ve tadını aklınızdan çıkmayacak dıyorum ..servis hızlıca geliyor..yer çok havadar bir giden sürekli gıdıyor
22,11,"4,0",Son zamanlarda aşırı popüler olsa da iş ve aile yemeklerinde tercih edilecek mekanlardan. Haftasonu gitmeyi düşünenler ayakta sıra beklemeyi ve hizmet kalitesinin düşeceğini göze alıp gitsinler. Lokum ve özellikle az pişmiş sulu biftegi veya steak denenmeli. Hafta içi lezzetlerde ve servis konusunda gözle görülür bir kalite farkı var. Mekan balkon manzarası ayrıca söz edilmesi gereken ayrı bir konu. Sonuç olarak yıllardır defalarca konuk olduğum bir mekan ve umarım bu sekilde fiyatları da koruyarak devam ederler.
22,12,"4,0","Bursa’nın en iyi et restoranı. Lokumu ve küşlemesi inanılmaz lezzetli. Konumuna göre fiyatları biraz pahalı ama lezzeti ile bu açığını kapatıyor. Tatlıları da şahane. 

Bazen girişte 15-20 dakika sıra beklemeniz gerekebiliyor. Garsonları iyi niyetli ama et siparişini alırken ısrarla etler iyi pişsin dememize rağmen son 5 gidişimizin 4’ünde  etlerin içi kırmızı geldi ve iyi pişmesi için tekrar yolladık. Bundan sonra bizzat ızgaranın başına gidip söyleyeceğim. 

Çocuk parkı gayet büyük. Tavsiye ederim."
22,13,"5,0",Mekan ve manzara guzel.et ve cesitleri super.lokum eti denemenizi tavsiye ederim.memnun kalacaksıniz.gidin ve gorun calsanlar guleryuzlu.kalite ust sevyede.
22,14,"3,0",etleri lezetli özellikle lokumu harika ama servis elemanları konusunda sıkıntılı biraz daha ciddi personel seçmeliler
22,15,"1,0","Tavsiye üzerine misafirlerimizle iftara gıttık. Gitmez olaydık tam fiyasko bu kadar baştan savma iş yapılmaz. Şirket iftar yemeği varmış diye bizim gibi ayrı gelen masaların servisi aksadı. Çorba tepside kaselere konulmuş tum lokantayı masaları dagıta dagıta gelene kadar buz gıbı bir çorba ıle başladık. İftariyelik diye bir şey görmedim masada zira adam başı birer hurma konulmuş sayı ile yani dikkat! Sönmüş yeşillikleri ölmüş salataile yemeğimize devam ettik.Lokum denen et buz gibi geldi yağı donmuş vaziyette. İki köfte ve küşleme yenilebilcek sıcaklıktaydı, kadayıf tatlısında fıstık veya ceviz ara da bul. Termosa konulan çay saatler evvelinden demlendiği belli tadı acıydı. Sonuç olarak misafirlerimize çok mahçup olduk.Bir daha asla ama asla gitmem,hele ramazanda aman iyi düşünmek lazım."
23,1,"5,0","Zengin çeşit, kaliteli ve uygun fiyatlı Bursa nin en güzel et lokantası. Tek kusuru şehir merkezine biraz uzak."
23,2,"5,0","Lezzetli ve uygun fiyatlı et yiyebileceğiniz bir aile restaurantı.
Haftasonları akşam saatlerinde biraz sıra bekleyebilirsiniz ama hızlı ilerliyor çünkü servis çok hızlı.
Lokum yemenizi tavsiye ederim."
23,3,"5,0","Her şey son derece başarılı. Hizmet ve personel profesyonel. Çocuklar için düşünülmüş park yeri mevcut. Düzenli bir yer,ramazan öncesi biraz daha sakindi,biz haftaiçi iş çıkışı gittiğimiz için rahatlıkla yer bulabildik. Ramazan için menüleri mevcut,fiyat/performans bakımından son derece iyi. Bursa'da şimdiye kadar yediğim en başarılı et buradaydı,teşekkürler"
23,4,"5,0",Öncelikle bizimle yakından ilgilenen Dursun Bey e çok teşekkürler. Ormanlık manzarası eşliğinde oldukça leziz ve keyifli bir yemekti bizim için. Turist olarak geldiğimiz yerlerde tamamen riske atarak seçtiğimiz restoranların en iyileri arasında.. Artı olarak temizliğide oldukça iyi.
23,5,"5,0","..Bursa,ya  Gittiğimde İllaki Uğrarım. Güler Yüzlü Seri Garsonları Ve İşinin Uzmanı Kasapların Terbiye Ettiği Etler Oldukça Başarılı."
23,6,"5,0","Fiyat ve kalite dengesi gayet iyi, et nasıl pişirilir biliyorlar. Önden rezervasyon almamaları tek sıkıntı, gittiğinizde haftasonu sıra beklemeyi göze almalısınız; ama beklemeye değer."
23,7,"2,0",İftar için gittik ve kendi istediğimiz et yerine kendi iftar menülerini zorunlu tuttular. Bu tavırlarından sonra bir daha gitmeyi düşünmüyorum.
23,8,"4,0","Bursa Sehir dısinda olan bu mekana hafta sonlari gitmek iyi olur.Etleri,kebap ,pirzola,lokum ,cok iyi mangal yakiliyor ve et hazir geliyor.Mesrubat da icebilirsiniz"
23,9,"5,0","Lokum ve Köftesi çok güzeldi, ekmekleri kızartmışlar birazda kekik birberle yağlamışlar, yalnız lokumun dibindeki yağa bandırınca fazla geliyor, ekmeği yağsız kızarmış istemek lazım.

İki kişi bir porsiyon köfte 2 porsiyon lokum meşrubat vs toplam 100-110 lira ödedik.

Yine giderim, özellikle giderim dediğim nadir mekanlar arasına ekledim"
23,10,"5,0",Şehir merkezine uzak olması sizi korkutmasın kırmızı ette Harika özellikle lokum et ilk tercihim fiyatlarıda normal öneririm.
23,11,"4,0",Şehir merkezine uzak olmasına rağmen şans verilmesi gerektiğini düşündüğüm mekan.  Haftasonu giderseniz karşılaşacağınız caddeye taşan sırası sizi korkutmasın oldukça hızlı ilerliyor
23,12,"2,0","Uzan'a bu defa öğlen yemeği için gittik.
Ortalık akşamları kadar kalabalık değildi , bu iyi .
Yer göstermeye çalışırken sipariş alma işlemide başladı ,
menü yok 
garsonun hızlıca saydıklarından öncelikle ana yemeği seçtik , çok fazla detaya giremediğimizden köfte ve biraz ızgara edilip bol tereyağı içinde servis edilen lokum et.
sonra sırasıyla salatada eklendi , yoğurtda , içecekde su.
netice itibarıyla yemekler lezzetli , oldukça lezzetli ...
ancak servis ve yemek biçimi harala gürele ..."
23,13,"5,0",Tereyağı ve etin buluştuğu adress... mükkemmel tat ve lezzet.. birde fırınlanmış kabak tatlısı yemeği unutmayın bol kaymak ceviz ve tahinli👌🏻 tek sıkıntı mekanda oturabilmek için sıra beklemek zorunda olmanız...
23,14,"4,0","Konumu şehir merkezine her ne kadar uzak olsa da muhakkak en azından 1 kez ziyaret edilmesi gereken bir mekan. Özellikle kırmızı et düşkünü iseniz. O duyduğunuz meşhur LOKUM , lokumdan da güzel mutlaka deneyin. Aileniz ile birlikte de gidebileceğiniz, yeni dekorasyonu ile şıklaşmış, benim için dekorasyon değil lezzet önemli diyenlerin mekanı."
23,15,"5,0","Lokasyon olarak biraz uzak olsada, inanılmaz lezzetli etleri var. Kendileri yetiştiriyorlarmış, en meşhuru tereyağıyla servis edilen lokum. Ancak köftesi pirzolası beytisi kısacası herşeyi çok güzel. Aile ile gidilebilecek güzel bir mekan."
24,1,"5,0","Ailecek gidilecek, güzel bir mekan. Çocuklarımda erlere bayıldı. Üzerine de kabak tatlısı güzel oldu. Evde pişirmek için köftelerimizi de aldık. Fiyatlar uygun..iyi et, iyi para.."
24,2,"5,0",Kapıda kuyruk vardı ilk gidişimizdi.Etler pamuk kadar yumuşaktı.Lezzet tarif edilenecek kadar güzel.Kesinlikle gidilmeli çok başarılılar
24,3,"5,0","HIızlı ,temiz ve lezzet dolu servisin olduğu bu mekanda lokum yememek olmazsa olmazınız olacak.Bursa nın BİR NUMARASI.ÖZELLİKLE TEMİZ HAVADA KEYİFLE DOST AĞIRLAMAK İSTİYORSANIZ ŞİDDETLE önerimdir"
24,4,"5,0",Bizde uzan et de lokumu denedik ve tamda anlatıldığı gibi mükemmeldi. fiyat olarak yüksek diyebilirim 2 lokum ve bir patlıcan herse tabi yanında ayranlar var 90 tl tuttu. Bu arada hersede bir harika.yani degerdi gidilip görülüp yenmeli. Ayrıca mekanda çok güzel tek sıkıntı kalabalık hafta içi gidin derim biz oyle yaptık hiç kuyruk gormedik
24,5,"5,0","Kesinlikle gidilmesi gereken bir mekan,etler tek kelime şahane!önce gözünüz ardından mideniz bayram etsin... :)"
24,6,"5,0",Güzel bir mekan. Tepeden aşağı bakan bir manzarası var. Servis hızlı. Etler gayet lezzetli. Fiyatlar bir tık yüksek. Tavsiye ederim.
24,7,"5,0","Bu kadar kalabalığa bu kadar hızlı ve sıcak servis şaşırttı.Bonfile mükemmel,lokum şahane,köfte güzel,sucuk iyiydi.Nasıl pişmesini istiyorsanız tam öyle geliyor."
24,8,"1,0",Mekan ile lezzetin ters orantıda  olduğu bir işletme.Hayatımda en lezzetsiz eti tattığım bir mekandır.Bursa’da halk arasında Nusret’in çakması gibi benzetmeler yapılmakta ama malesef Nusret ile aynı cümlede yan yana gelmesi hatadır.
24,9,"5,0",Özellikle haftasonu ciddi sıra beklemeniz gerekebilir. Ama beklediğinizin karşılığını etlerini yedikten sonra anlayacaksınız. Özellikle dana bonfilesi muhteşem. Bursa ya geldiğinizde iyi bir et yemek istiyorsanız başka bir yer aramayın.
24,10,"4,0",Antalyadan gelen misafirlerimizi goturduk kapidan girdigimizde donmeyi cok dusunduk ama yanimizdaki misafirlere ayip olmasin baska yerlere dolastirmayalim arkamizda diye sabrettik 15 dk sira bekledik ve etimizi soyledik hepimiz sook harikaydi ve neden insanlarin sira bekledigini anlamis olduk ....
24,11,"5,0","Etler leziz, keyifli bir mekan, işlerinin ehliler. Kesinlikle tavsiye ederim. Antalya’dan tatile Yalova’ya gelmiştik. Bursa’da çok yakın bi dostumuzu ziyarete gittik. Bizi o götürdü. İyi ki de götürmüş. Tekrar tekrar gidicez. Hep başarılı olmanız dileğiyle. Teşekkürler."
24,12,"5,0","Et yemeyen ben burada et yiyorum,lezzeti şahane özellikle de lokumun. Yalnız hafta sonu gitmeyin yarım saat ayakta beklersiniz benden demesi"
24,13,"4,0","Tüm et ürünleri çok lezzetli ama özellikle lokumu tavsiye ederim.servis hızlı ,yemek sonrası süt helvası mutlaka denenmeli"
24,14,"5,0","Amaç, işi bilen yerde et yemekse.. Bursa'daki nadir yerlerdendir, Uzan et.. Steak et'de üstüne tanımam.. Parmaklarınızı yersiniz.."
24,15,"4,0","Geçen  cumartesi akşamı ailemle misafir olarak bulunduk. Kent merkezinden uzakta. Otopark sorunu yok. Çocuklar için oyun alanı mevcut.Girişte , masa için yaklaşık 20-25 dakika  sıra bekledik. Çıkışta hala sıra vardı. Hem acıktık, hem de neler yiyeceğimizi görerek karara bağladık. Et çeşitleri, istediğiniz miktar ve sayıda sipariş ediliyor. Ekmeğimizi etin yağına bandık ama bazı çeşitleri bize (yaşımız gereği) yağlı ve fazla geldi. Lokum ve küşleme harikaydı. Salata ve tatlılar normal. Herse salata ve yerel Bursa tatlısını (süt helvası)tavsiye ederim, kadayıfını da  iyi diyorlar. Hizmet ve ilgi iyiydi. Fiyatları bilmiyorum ama tahminim $$$. Çünkü menü yok ! Her şey siparişin miktarına göre .Bir daha gider miyim? Evet."
25,1,"5,0",Bursada ailecek gidilebilecek park yeri sorunu olmayan harika restorantlardan biri.Tam bir aile yeri es ve cocuklarinizla doatlarunizla gidip harika bir yemek yiyip hos vakit gecirebilirsiniz.etleri com guzel ama ozellikle lokum tabir edilen etinden yemelisiniz suyuna ekmeginizi bandirmalisiniz.hesaplari ayni ayarda bir baska mekana gore uygun ve servis super.Cok kalabalik oldugunda sizi biraz bekletiyorlar ama inanin degiyor o lezih yerde ses cikmiyor.Bence etin bursadaki en harika adreslerinden bir tanesi ozellikle cali guzergahini takip ederseniz ulasimida cok basit onune cikacaksiniz zaten sizi karsilayack.simdiden afiyet olsun sizere.
25,2,"4,0","Köftesini ve diğer etlerini bilemem ancak lokum için şehrin bir tarafından bir tarafına gittiğim yer. Yakınlarım köftesini ve diğer etlerini sever ancak ben tek lokum yerim, lokumu da tavsiye ederim.."
25,3,"5,0",Lokum efsane 👍🏻👍🏻Pazar günleri gidilmez ama et konusunda başarılı bir yer.genel olarak 10 üzerinden 9.
25,4,"5,0",Resim de görünce vasat gibi duruyor ama öyle değil kesinlikle çok güzel ahşap masalar ferah mekan kesinlikle deneyin şehir merkezine biraz uzak ama değer nusret e gitmeye gerek yok fiyatlar uygun etler güzel manzarası köy havasında daha ne olsun bence kesin gidin gittiğinize değer.
25,5,"5,0",İlk gidişimde kapı girişindeki sıra beklemenin sebebini  eti yerken anladım muhteşem lezzet doyurucu porsiyon . Mükemmel
25,6,"5,0",Mekan şehir merkezine yaklaşık 15km uzaklıkta etin neredeyse her türlüsünü ve en lezzetli halini bulmak mümkündür bu mekanı meşhur kılan ise lokum et yemeğidir. Manzarası da çok güzel e  tabii birazda pahalı
25,7,"5,0","Gerçekten Et yemek ve üzerine kabak tatlısı istiyorsanız mutlaka gitmelisiniz.
Tek sorun hafta sonları belli saatlerde aşırı kalabalık olması ama onun dışında bir sorun yok"
25,8,"5,0",Etleri lezzetli sunumlari nezih ve çalışanların ilgisi kibar ailecek arkadaşlarla gidilecek güzel bir mekan gidip birkere görün derim
25,9,"5,0",Yıllardır bozulmayan kalitesi ve uygun fiyatıyla Bursa nın sayılı mekanlarından. Gayet nezih. Etleri leziz.
25,10,"3,0","Mekan genelde lüks ve çok lezzetli bilinen bir yer ama bence sıradan bir yer. Köftesi kötüydü. Etler sıradan. Ama lokumu güzel. 
Lüks olan kısmı fiyatları. Garsonlar ilgisizdi. Biz beğenmemiştik. Normal şartlar da tekrar gitmeye değecek bir yer değil bizce. Birde pazartesileri kapalı."
25,11,"4,0",Bi kere sıra bekliyorsunuz. Sıra bekleyen o kadar insan da varken yemek Üzerine arkama uzanıp çayımı rahat rahat içmedim . Bu benim tercihim. Lokum güzeldi. Sucuğu kesinlikle geliştirmeliler çok beğenmedim. Kuslemeyi de çok beğenmedim. Lezzetinde degil pisirilmesinde sorun vardi. Cok pismis etle kuru et arasinda fark var sonucta. Köfte lezzetliydi. Salatalar güzeldi. Yoğurdunu da beğendim. Tam bir et tutkunuysaniz çok begenmeyebilirsiniz. Ama kalabalık olmasına rağmen servis iyi bence fiyatlarda uygun. Lokum lezzetliydi hatta bence çok iyiydi. sadece sunumu farklı olmalı.
25,12,"1,0",Benim artık kesinlikle tercih etmediğim ve de tavsiye etmediğim bir mekan.Müşteri ilgisi arttıkça kalite maalesef düşüyor.Neyse ki Bursa yeme içme konusunda alternatifi sınırsız bir şehir. Beklentilerimize cevap veremeyen mekanlar yeni mekanları keşfetmemizi sağlıyor .
25,13,"3,0","Abarti lokum eti denemek icin gittim,hicte abartildigi kadar olmadigini gördüm,kofte sucuk pirzola guzel hatta lokumdan daha güzel,ama o kadar para veripte insanlarin aheste yemek yiyip sohbetlerini ayakta ve ac beklemek hiç de akıl işi değil.daha guzel mekanlarda sira beklemeden yiyebilirsiniz.cok cokta tavsiye etmem,yani ben bir daha asla gitmem."
25,14,"5,0","Her yerde et yedim; meşhur kasap çırağının mekanı da dahil, Uzan hem kalitesi, hem de fiyatıyla hep öndeydi. Umarım bu kalitesini hiç bozmaz."
25,15,"3,0",Yorumlara bakarak tercih ettim. Sunumları etlerin lezzeti çok güzel. Fiyatlar ortalama olarak abartısız. 3kişilik aile olarak geldik 1er porsiyon lokum 1/2porsiyon kofte salata mesrubat ve tatlımızı yedikten sonra hesabimizi istedik. Hesap esdeger restaurantlarda odedigim rakamin cok altindaydi. Kisacasi memnun kaldik. Haftaici tercih etmenizde fayda var... Isletme sahibine ufak bi uyarim olacak. Personeliniz yas ortalamasini dusurmeyin..
26,1,"4,0","Kayapada gercekten et yemek istiyorsaniz
Sossuz sade ve mukemmel

Lokum kesinlikle gidip yemelisiniz ...
Tatli cesitleri mukemmel ..
Kabak meshur ama sut helva ve kadayifda
Muhtesem
Beytisi sisi pirzolasi t bone ve bol cesidi 
Temizligi hizli servisi ve makul fiyati ile
Kesinlikle gidilip lezzetlerin tadilmasi 
Gereken et restauranti..."
26,2,"4,0","Sıra beklemeyi göze alıyorsanız fena bir yer değil. Etleri sunumları salataları güzel. Fakat özellikle haftasonu ve akşam saatlerinde yaklaşık 2 saat kuyruk beklemeden içer girmeniz mümkün değil. Hizmet güzel, lezzet fiyat ortalaması iyi."
26,3,"5,0","Harika mekan, harika lezzet, İskender falan zorlamayın Bursa'da gidilecek en güzel mekanlardan biri."
26,4,"4,0","Et pek sevmeyen biri olarak nadir et yediğim restoranlardan biridir uzan, özellikle lokum yemenizi tavsiye ederim yumuşacık tereyağında pişmiş yanında kızarmış ekmekle şahane bir lezzet doğrusu. Her güZel şeyin bir bedeli olduğu gibi bunun da bedeli sanırım beklemek, hele bir de hafta sonu giderseniz önünüzde çok rahat 50,60 kişi dahi sırada ve ayakta sizi bekletebiliyorlar bilginize."
26,5,"5,0",Arkadaşlar kendimi gurme olarak görüyorum lezzetinden Ödün vermeyen her zaman hizmeti mükemmel olan bir tesis herkese tavsiye ediyorum
26,6,"4,0",Bu restoranın gelişimini yıllardır gözlüyorum. Kesinlikle Bursa’da yiyebileceğiniz en iyi et buradadır. Dana bonfile ve kuzu pirzola ve kuzu sırt mükemmel. Yaşlandırılmış ette de çok başarılılar ama her zaman aynı kalite seviyesinde değil.
26,7,"4,0","Her gittiğimde aynı tadı bulamasam da oldukça lezzetli et çeşitlerine sahip, salata çeşitliliği biraz daha arttırılabilir ve personel kalitesi kesinlikle arttırılmalı."
26,8,"4,0",Arkadaşlarla gittiğimizde lokum tavsiye ettiler ama ben risk alıp kuzu sırt istedim. Hem lokumun hem sırtın daha iyilerini yemiştim ama pişman da ayrılmadım mekandan.
26,9,"5,0","Bursa et anlamında en iyi et restaurant olduğunu düşünüyorum. Muhteşem bir et ziyafeti, yanındakiler mezeler ve bu ziyafete gayet normal bir hesap. Herkesin en az bir kere gelmesi gerekiyor."
26,10,"5,0","Ağırlıklı lokum, küşleme tercih ettik.
İlk kez sırt etini denedim, hafif çeşit sevenler için sırt etini de tavsiye ederim"
26,11,"4,0",Lokum der geçerim gerisini boşver in lokumu mükemmel ötesi.Diğerleri başka mekanlarda da yiyebileceğiniz tatlar ama lokumu başka .Mutlaka deneyin dostlar.Afiyetler olsun
26,12,"5,0","Balıkesirden  Bursaya giderken yolun sağından kayapa köy yoluna dönüp sora sora gittik, bilhassa ana yol üzerinde ve restoranta ulaşana dek levhalar olsa iyi olurdu,yorumlardan dolayı lokum istedik cidden lokum  gibi bir et :) kabak tatlısı ise efsane"
26,13,"5,0","Etin lezzeti harika, temiz ve helal kesim; mütevazı, ailece gelinecek güvenli bir yemek ortamına sahip"
26,14,"5,0",Kesinlikle çok başarılı özellikle lokum et gittiğimizde ilk tercihimiz lezzet için gitmeyi sevdiğimiz mekan
26,15,"4,0",Servis bazen yavaş ama lezzet bunu tölare ediyor tavsiye ederim bildiğim kadarıyla kendi hayvanları var bu işi biliyorlar
27,1,"4,0","Her sektörün değişip, geliştiği bu dönemde kendini bir çok kasap tarzı yerlerden ayırıp hizmet kalitesiyle farklılık yaratan lezzetli yerlerden biri hafda sonu kalabalık dahi olsa çok uzun beklemiyosunuz tavsiyem uygunsanız hafta içi lokum ,steak başarılı..."
27,2,"5,0","Ben bu kadar uzun kuyruk olan başka bir etmangal görmedim.Herkesin bir bildiği var demek ki.hafta içi bile dolu.servis,perssonel,sunum oldukça iyi düzeyde.manzara güzel.Et kalitesi her üründe standart olabilmesi önemli.Bu özelliği korumaları gerek."
27,3,"4,0",Lezzet konusunda diyecek hiçbir şey yok. Her gittiğimizde lokum yiyorum ve gerçekten çok güzel. Ancak hafta sonu olduğundan mıdır bilmiyorum epey kuyruk oluyor.
27,4,"5,0","Mekan güzel ilgi alaka güzel 
Abartıldığı kadar var tek kelime ile muhteşem lezzet. 
Şiddetle tavsiye ediyorum burayı"
27,5,"5,0","Hizmet lezzet ilgi hijyen fiyat her şey mükemmel et çeşitleri tatlılar yeşil salatası halen tadı damağımda tekrar buluşmak dileği ile 🎈
İstanbul da biz,  çok para ödeyerek meşhur etçilerde et yedik sanmışızzzzzz ☹️"
27,6,"5,0","Lokumu, köftesi, t-bone, kuzu sırtı herşeyi süper!! Bursa’da ET yemek istiyorsanız uğrayıp lezzet şölenini tatmanızı tavsiye ederim."
27,7,"5,0",Selam iş için geldıgım bursada bu mekanı tercıh ettım ve ıyıkı gelmışim  küşleme harıka lokum super fıyatlar uygun mekan guzel tavsıye ederim gidilmesi gereken bır yer
27,8,"5,0","Her gidişimizde salatasından,lezzetli etlerinden,tatlılarından memnun kalarak ayrıldığımız bir mekan.Biraz sıra bekleniyor fakat o lezzetli yemeklere değiyor.servis hızlı.hesapta gayet makul geliyor."
27,9,"5,0","Ben lokum ve köftesini çok beğendim. Gerçekten özel insanlar ile gidilebilinir. Erse yemeği unutmayın, pişman olursunuz. Tek onunla karnımı doyurabilirdim :))"
27,10,"5,0","Süleyman kardeşimizin eline, emeğine sağlık. İşini bu kadar büyütmesine rağmen başta Lokum ve küşleme olmak üzere lezzetler Uzan kasapta muhteşemdir"
27,11,"4,0","Et dolabından bakıp istediğiniz çeşitte eti hazırlatabiliyorsunuz. Doğası çok güzel, içiniz açılıyor. Fiyatlarıda iyi bence. Tekrar gitmeyi çok isterim."
27,12,"5,0","Öncelikle küçükken daha iyiydi.
Şimdi daha şık, daha kaliteli hizmete sahip ve dolayısıyla daha pahalı. Bursa’nın batısında iyi et pişiren ender kasaplardan. Asıl işleri et zaten. Yol biraz karışık ama Görükle den kolayca ulaşılıyor. Hizmet ve ilgi masa sayısı arttıkça biraz azalmış gibi ama yine de ortalamanın üzerinde. Lokum ve yıllanmış et tavsiye olunur.
Son gittiğimde garip şekilde masa sırası vardı."
27,13,"2,0",Karşılamada bayanların olması ve böyle isletmelerde çalışmaları bence çok güzel. Menu istediginizde oyle birsey bulmaniz pek mumkun degil. O yuzden kasaya gittiginizde fiyatlar sizi sasirtabilir. Menu olmadigi için garsona sorma girisimden sonra bize bir suru et cesidi oldugunu dusunuyorum onlari saydi ve biz sadece lokumu anlayabildik ve siparis ettik. Ayrica garsonun ter kokması yemek icin gelen biri icin hic hos bir durum degil. Lokumda tereyaginin vermis oldugu güç ile et tabiki lezzetliydi. Abartildigi gibi bir lezzetli etin adresi degil. Fiyat da okadar makul değildi.
27,14,"5,0","Bursada yemek yiyebileceğiniz en güzel yerlerden biri. Lokumu, patlıcan salatası mükemmel. 1 porsiyon lokum, 1 porsiyon karışık et, patlıcan salatası, yoğurt, 2 su 84 tl hesap geldi. Porsiyonlar da çok doyurucuydu. Çay kahve ikram. Sade kahve içtik o da çok güzeldi. Mekan temiz, geniş, manzaralı. Servis hızlı, garsonlar düzgün. Kesinlikle tavsiye edilir, fiyat performans açısından çok iyi."
27,15,"5,0","En güzel dana biftek ve lokum yiyebileceğiniz yer.
Sunum ve ortam çok güzel. Yanında patlıcan herzeyi de unutmayın.Bursaya geldiğinizde uğramanızı tavsiye ederim"
